[19, 499907, 250167, 125042, 62290, 31363, 15769, 7748, 3835, 1898, 985, 488, 264, 120, 66, 23, 11, 14, 6, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499827, 250385, 124728, 62617, 31260, 15562, 7913, 3874, 1863, 958, 515, 260, 118, 49, 34, 13, 15, 7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500561, 249930, 124495, 62634, 31207, 15419, 7916, 3940, 1964, 956, 480, 265, 118, 49, 31, 15, 6, 10, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499725, 250356, 124775, 62599, 31379, 15580, 7719, 3935, 2007, 945, 479, 246, 118, 75, 28, 17, 7, 3, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499942, 249814, 125232, 62310, 31448, 15488, 7900, 3841, 2015, 996, 525, 244, 125, 58, 30, 20, 5, 2, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499895, 250332, 124567, 62572, 31344, 15787, 7701, 3840, 1934, 1021, 531, 231, 123, 57, 33, 17, 7, 3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499694, 250196, 125066, 62102, 31329, 15770, 7920, 3908, 1969, 1022, 526, 245, 141, 59, 25, 14, 7, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500153, 250399, 124839, 62247, 30963, 15726, 7776, 3964, 1921, 1016, 489, 253, 129, 69, 32, 10, 5, 3, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499804, 250303, 124936, 62618, 31070, 15571, 7816, 3971, 1913, 1020, 497, 236, 109, 73, 34, 14, 7, 3, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500004, 249866, 124969, 62732, 31403, 15469, 7721, 3909, 1951, 997, 465, 253, 118, 84, 31, 14, 6, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500443, 249579, 125158, 62147, 31424, 15610, 7740, 3953, 1960, 1005, 489, 217, 135, 74, 35, 19, 6, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499160, 250849, 124572, 62774, 31146, 15825, 7736, 3923, 1987, 995, 505, 253, 131, 62, 44, 21, 11, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499527, 250224, 124992, 62562, 31305, 15587, 7934, 3875, 1969, 1034, 460, 257, 125, 75, 39, 20, 11, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499221, 250707, 125240, 62177, 31032, 15770, 7958, 3922, 1999, 997, 478, 241, 112, 73, 32, 24, 10, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500933, 249500, 124912, 62179, 31011, 15594, 7905, 3943, 1989, 1052, 486, 242, 113, 73, 33, 14, 13, 4, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500632, 250019, 124893, 62300, 30968, 15561, 7769, 3902, 1969, 992, 517, 234, 117, 63, 31, 8, 15, 6, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499881, 250202, 125198, 62455, 31238, 15569, 7687, 3842, 1950, 1005, 491, 238, 125, 53, 32, 16, 11, 2, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499468, 249943, 125501, 62643, 31097, 15911, 7655, 3874, 1916, 1018, 504, 227, 122, 56, 36, 11, 9, 4, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500363, 249807, 124715, 62631, 30953, 15866, 7743, 3962, 1951, 996, 503, 250, 128, 55, 39, 17, 10, 3, 3, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500175, 250153, 124625, 62578, 30896, 15785, 7914, 3898, 1924, 1047, 481, 238, 151, 76, 24, 16, 8, 5, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500737, 250238, 124506, 62163, 31203, 15533, 7811, 3822, 1960, 991, 524, 242, 139, 67, 30, 19, 5, 7, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500617, 250261, 124415, 62427, 31023, 15604, 7774, 3918, 1942, 1003, 507, 257, 137, 59, 24, 16, 6, 6, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500102, 250572, 124493, 62620, 31133, 15539, 7743, 3829, 1943, 1026, 515, 233, 127, 69, 22, 18, 7, 3, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499179, 251257, 125092, 61939, 31195, 15676, 7723, 3935, 1952, 1033, 500, 245, 140, 68, 29, 16, 9, 6, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500294, 249536, 125457, 62654, 30826, 15500, 7804, 3982, 1952, 1015, 485, 228, 137, 72, 24, 19, 6, 2, 3, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499558, 249483, 125654, 63120, 30995, 15596, 7710, 3895, 1994, 988, 500, 266, 111, 70, 24, 17, 11, 1, 2, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499189, 250145, 124871, 63157, 31384, 15693, 7693, 3898, 1979, 987, 514, 240, 117, 70, 35, 14, 7, 2, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499965, 250082, 124665, 62480, 31289, 15919, 7756, 3831, 2015, 992, 503, 275, 120, 42, 34, 18, 8, 2, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500187, 250497, 124485, 62309, 31180, 15683, 7821, 3895, 1949, 983, 521, 260, 129, 42, 39, 11, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499728, 250827, 125108, 61945, 30938, 15673, 7865, 4040, 1888, 988, 500, 251, 127, 66, 30, 16, 3, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500175, 250330, 124742, 62502, 30994, 15572, 7843, 3984, 1910, 959, 498, 254, 117, 61, 35, 16, 5, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500884, 249448, 125034, 62473, 31161, 15527, 7753, 3899, 1881, 985, 484, 232, 112, 71, 30, 18, 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500215, 249981, 124925, 62466, 31300, 15563, 7800, 3824, 1918, 1019, 501, 258, 117, 56, 23, 23, 6, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499518, 250457, 125069, 62402, 31512, 15501, 7750, 3873, 1936, 983, 519, 263, 106, 46, 29, 15, 10, 6, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499668, 250246, 125614, 61974, 31460, 15552, 7746, 3797, 1961, 1002, 512, 242, 126, 47, 16, 15, 14, 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499484, 250182, 125716, 62213, 31446, 15515, 7717, 3887, 1867, 990, 490, 266, 121, 57, 22, 7, 8, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499644, 250040, 124950, 62624, 31608, 15673, 7791, 3898, 1894, 930, 473, 248, 129, 46, 27, 9, 6, 5, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499442, 250311, 124920, 62666, 31384, 15711, 7881, 3852, 1918, 985, 471, 236, 117, 51, 28, 12, 5, 7, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499936, 250046, 124700, 62630, 31436, 15691, 7907, 3888, 1926, 936, 451, 230, 115, 54, 26, 19, 5, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499466, 250168, 124769, 62593, 31587, 15698, 7982, 3918, 1903, 968, 474, 248, 121, 59, 23, 15, 5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499438, 249828, 125607, 62322, 31452, 15731, 7815, 3887, 1922, 1032, 494, 232, 121, 73, 25, 15, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499964, 249584, 125252, 62340, 31467, 15651, 7898, 3973, 1907, 981, 506, 242, 125, 53, 32, 18, 5, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500350, 249851, 124942, 62346, 31046, 15512, 8039, 3988, 1953, 1001, 491, 233, 131, 65, 26, 19, 5, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500425, 249921, 124851, 62405, 31143, 15391, 7905, 3917, 2029, 1011, 506, 258, 111, 73, 28, 16, 7, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500517, 249771, 124943, 62425, 31354, 15462, 7714, 3833, 1938, 1028, 509, 260, 127, 66, 23, 14, 9, 5, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500390, 249231, 125349, 62820, 31177, 15661, 7655, 3783, 1939, 969, 526, 240, 136, 62, 35, 9, 10, 3, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499908, 250173, 125084, 62357, 31289, 15683, 7747, 3872, 1888, 963, 523, 252, 120, 75, 38, 14, 6, 5, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499778, 250393, 124861, 62531, 31258, 15629, 7815, 3922, 1872, 951, 490, 238, 149, 56, 30, 14, 4, 4, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500549, 249819, 124915, 62404, 31046, 15545, 7933, 3977, 1927, 871, 522, 240, 135, 66, 24, 17, 4, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499240, 250402, 125443, 62545, 31215, 15479, 7920, 3893, 1975, 901, 495, 254, 112, 67, 31, 16, 5, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 498871, 250502, 125519, 62554, 31373, 15435, 7933, 3952, 1946, 932, 479, 270, 132, 42, 35, 13, 7, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499727, 249822, 124915, 62897, 31224, 15532, 7968, 3953, 1995, 980, 478, 275, 123, 54, 24, 19, 6, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500034, 249346, 125337, 62600, 31320, 15636, 7848, 3934, 1931, 1035, 464, 270, 118, 68, 28, 18, 8, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499881, 249412, 125119, 62677, 31440, 15518, 7998, 3979, 2025, 966, 480, 254, 127, 68, 31, 12, 9, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500065, 250076, 124679, 62562, 31251, 15604, 7779, 3941, 2024, 997, 517, 255, 130, 64, 34, 9, 7, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500410, 249589, 124874, 62825, 31123, 15702, 7759, 3817, 1915, 993, 476, 257, 149, 57, 30, 15, 2, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499620, 250004, 125351, 62508, 31216, 15724, 7816, 3836, 1973, 967, 476, 264, 120, 72, 27, 14, 5, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499559, 250290, 125162, 62670, 31122, 15630, 7791, 3922, 1872, 988, 500, 261, 120, 57, 30, 13, 7, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499350, 250116, 125357, 62770, 31196, 15733, 7742, 3867, 1916, 987, 488, 256, 104, 60, 31, 16, 7, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499453, 250264, 125233, 62685, 31298, 15597, 7782, 3843, 1875, 984, 516, 233, 121, 60, 27, 15, 10, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499670, 249829, 125339, 62692, 31156, 15834, 7865, 3731, 1889, 998, 509, 253, 114, 58, 34, 14, 10, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499909, 250723, 124454, 62219, 31442, 15630, 7837, 3905, 1918, 976, 508, 236, 108, 67, 36, 18, 5, 4, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499919, 250011, 124715, 62611, 31152, 16001, 7793, 3927, 1951, 940, 482, 258, 109, 62, 30, 18, 10, 8, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499962, 250167, 124831, 62532, 31123, 15803, 7777, 3946, 1918, 958, 492, 241, 120, 64, 36, 14, 8, 5, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500048, 249654, 125187, 62643, 31085, 15721, 7790, 3903, 1995, 996, 502, 239, 113, 54, 43, 14, 8, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500892, 248737, 124817, 63169, 31078, 15658, 7765, 3925, 2006, 1004, 469, 240, 116, 54, 42, 16, 7, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500400, 250050, 124130, 62481, 31609, 15710, 7802, 3873, 1927, 1013, 521, 236, 126, 57, 30, 18, 8, 4, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500807, 249201, 124551, 62794, 31190, 15865, 7790, 3864, 1930, 983, 510, 266, 115, 68, 24, 22, 9, 3, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500160, 249743, 125214, 62567, 31093, 15584, 7695, 3921, 2046, 963, 504, 240, 145, 56, 30, 19, 8, 5, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500321, 249763, 125450, 62340, 31071, 15492, 7690, 3953, 1970, 1004, 451, 240, 138, 53, 33, 17, 8, 1, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500130, 249853, 125256, 62419, 31245, 15457, 7716, 3928, 2017, 1010, 500, 238, 126, 56, 22, 15, 6, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499567, 249844, 125523, 62548, 31212, 15609, 7746, 3954, 2021, 961, 490, 282, 133, 61, 22, 15, 5, 4, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500121, 249781, 125016, 62746, 31305, 15474, 7711, 3891, 2008, 959, 477, 276, 123, 55, 33, 15, 4, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
